rv_10,log_close,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,rv_10_lag_1,log_volume,volume_change
0.008049896022521383,3.7273635127124725,-0.005770108249442796,-0.0018217490860381602,0.005017071273688334,0.010456084565444002,-0.009884683696541163,0.007195762008533818,18.41250340042786,0.1915388459616345
0.007246197756601191,3.729737367178567,-0.011642354610082783,-0.005770108249442796,-0.0018217490860381602,0.005017071273688334,0.010456084565444002,0.008049896022521383,18.379833749119605,-0.03214176251391332
0.012951786802292108,3.7637933172814573,0.002373854466094727,-0.011642354610082783,-0.005770108249442796,-0.0018217490860381602,0.005017071273688334,0.007246197756601191,18.667884512815395,0.3338250122919739
0.01319483499427003,3.7749658559325754,0.03405595010289009,0.002373854466094727,-0.011642354610082783,-0.005770108249442796,-0.0018217490860381602,0.012951786802292108,18.68204758808461,0.014263846802661684
0.013194631777559997,3.7793782348445872,0.011172538651118114,0.03405595010289009,0.002373854466094727,-0.011642354610082783,-0.005770108249442796,0.01319483499427003,18.636839961492132,-0.044200988061944835
0.01241352479056036,3.790433572714331,0.0044123789120118495,0.011172538651118114,0.03405595010289009,0.002373854466094727,-0.011642354610082783,0.013194631777559997,18.362182609558054,-0.24016756626117775
0.012537414905833238,3.803357830886624,0.011055337869743553,0.0044123789120118495,0.011172538651118114,0.03405595010289009,0.002373854466094727,0.01241352479056036,18.866465960657113,0.655798469009097
0.01258979054909653,3.8135146550954597,0.012924258172293257,0.011055337869743553,0.0044123789120118495,0.011172538651118114,0.03405595010289009,0.012537414905833238,18.468319769625563,-0.32843615612569765
0.01318607266273335,3.8055581611483476,0.01015682420883568,0.012924258172293257,0.011055337869743553,0.0044123789120118495,0.011172538651118114,0.01258979054909653,18.656429317129174,0.20696572819014647
0.01251846019468021,3.814258805319876,-0.007956493947112175,0.01015682420883568,0.012924258172293257,0.011055337869743553,0.0044123789120118495,0.01318607266273335,18.636926963266056,-0.01931341321603719
0.01347773102106318,3.850427090678799,0.008700644171528271,-0.007956493947112175,0.01015682420883568,0.012924258172293257,0.011055337869743553,0.01251846019468021,19.134300915299963,0.6443973294839409
0.016951795160531698,3.829501406664111,0.036168285358923136,0.008700644171528271,-0.007956493947112175,0.01015682420883568,0.012924258172293257,0.01347773102106318,18.949134868607693,-0.1690337068083756
0.015927049720232803,3.817336738310657,-0.020925684014688084,0.036168285358923136,0.008700644171528271,-0.007956493947112175,0.01015682420883568,0.016951795160531698,18.982472448577397,0.033899504099491384
